Rank,Team Number,OPR,npOPR,Auto OPR,Teleop OPR,Endgame OPR
1,19639,169.1667,168.3333,41.3333,119.5000,7.5000
2,19862,169.1667,168.3333,41.3333,119.5000,7.5000
3,7854,168.0000,158.8333,43.0000,108.3333,7.5000
4,23224,168.0000,158.8333,43.0000,108.3333,7.5000
