Rank,Team Number,OPR,npOPR,Auto OPR,Teleop OPR,Endgame OPR
1,14270,226.2500,215.0000,45.0000,155.0000,15.0000
2,20265,226.2500,215.0000,45.0000,155.0000,15.0000
3,19066,200.5000,188.0000,37.5000,144.2500,6.2500
4,15996,200.5000,188.0000,37.5000,144.2500,6.2500
